consultation_id,user_id,astrologer_id,date,topic,mode,duration_min,amount,call_status,rating_given,is_free_trial
C001185,U0273,A018,2026-05-31 10:59:46.402153,Relationship,video,3,36.0,completed,3.0,False
C001186,U0273,A018,2026-06-30 17:52:56.866729,Finance,audio,15,184.0,completed,5.0,False
C001187,U0273,A018,2026-07-16 07:49:28.626311,Finance,audio,4,50.0,dropped,,False
C001188,U0274,A021,2026-03-02 00:00:00.000000,Marriage,chat,7,0.0,completed,4.0,True
C001189,U0275,A006,2026-03-30 00:00:00.000000,Career,chat,3,0.0,completed,3.0,True
C001190,U0276,A020,2025-07-29 00:00:00.000000,Finance,chat,5,0.0,completed,3.0,True
C001191,U0276,A030,2025-10-19 19:32:20.692293,Career,chat,3,55.0,completed,3.0,False
C001192,U0276,A005,2025-12-02 03:55:07.439028,Career,chat,10,229.0,completed,5.0,False
C001193,U0276,A030,2025-12-22 06:54:57.044042,Career,audio,11,210.0,completed,4.0,False
C001194,U0276,A030,2026-03-23 22:13:40.144591,Finance,chat,9,175.0,completed,4.0,False
C001195,U0276,A003,2026-04-24 05:42:12.781547,Career,audio,4,110.0,completed,2.0,False
C001196,U0276,A030,2026-06-02 14:13:53.996358,Career,video,8,161.0,completed,3.0,False
C001197,U0277,A011,2025-12-31 00:00:00.000000,Finance,chat,5,0.0,completed,2.0,True
C001198,U0277,A005,2026-01-28 10:51:25.903183,Finance,audio,7,157.0,completed,4.0,False
C001199,U0277,A005,2026-02-08 04:44:37.270755,General Vedic,audio,3,69.0,completed,5.0,False
C001200,U0277,A024,2026-03-17 15:38:12.565314,Finance,video,3,57.0,completed,5.0,False
C001201,U0277,A026,2026-03-29 17:40:08.009847,Finance,chat,7,91.0,completed,5.0,False
C001202,U0277,A005,2026-04-29 03:24:11.847825,Health,audio,13,315.0,completed,4.0,False
C001203,U0277,A005,2026-05-20 16:22:05.019039,Finance,chat,16,394.0,completed,4.0,False
C001204,U0277,A019,2026-06-18 23:11:52.446723,Finance,chat,8,201.0,completed,3.0,False
C001205,U0277,A005,2026-07-14 11:26:28.180159,Finance,chat,6,153.0,dropped,,False
C001206,U0277,A005,2026-07-28 00:27:12.692041,Finance,audio,13,337.0,completed,3.0,False
C001207,U0277,A005,2026-08-14 14:23:44.133549,Finance,audio,13,343.0,completed,4.0,False
C001208,U0278,A028,2026-01-04 00:00:00.000000,Health,chat,9,0.0,completed,4.0,True
C001209,U0278,A030,2026-06-29 04:45:23.604310,Relationship,chat,12,220.0,completed,3.0,False
C001210,U0279,A022,2026-04-05 00:00:00.000000,Health,audio,19,0.0,completed,3.0,True
C001211,U0279,A022,2026-04-23 09:02:02.138062,Health,chat,13,332.0,completed,4.0,False
C001212,U0279,A001,2026-05-13 00:23:45.227507,Marriage,video,9,234.0,completed,3.0,False
C001213,U0279,A001,2026-05-22 23:25:05.622505,Relationship,video,3,80.0,completed,3.0,False
C001214,U0279,A001,2026-05-23 23:25:05.622505,Family,audio,9,243.0,completed,2.0,False
C001215,U0280,A008,2025-09-07 00:00:00.000000,Career,chat,10,0.0,completed,5.0,True
C001216,U0281,A018,2025-11-15 00:00:00.000000,Relationship,chat,9,0.0,completed,4.0,True
C001217,U0282,A020,2025-11-04 00:00:00.000000,Career,audio,21,0.0,completed,2.0,True
C001218,U0282,A009,2025-12-30 16:17:50.591767,Finance,video,10,255.0,completed,3.0,False
C001219,U0282,A018,2025-12-31 16:17:50.591767,Career,audio,6,56.0,completed,4.0,False
C001220,U0282,A026,2026-02-10 12:07:32.637738,Career,audio,8,102.0,completed,5.0,False
C001221,U0282,A027,2026-05-05 07:41:35.297151,Career,chat,12,233.0,completed,4.0,False
C001222,U0282,A026,2026-05-25 02:50:09.327892,Career,chat,4,53.0,completed,3.0,False
C001223,U0283,A019,2026-01-02 00:00:00.000000,Relationship,chat,7,0.0,completed,4.0,True
C001224,U0284,A012,2026-02-23 00:00:00.000000,Career,chat,10,0.0,completed,3.0,True
C001225,U0284,A030,2026-02-28 14:01:25.615043,General Vedic,audio,8,147.0,dropped,,False
C001226,U0284,A030,2026-03-11 01:32:06.332179,Finance,audio,19,356.0,completed,4.0,False
C001227,U0284,A030,2026-03-22 14:41:37.413724,Finance,chat,6,114.0,completed,3.0,False
C001228,U0284,A030,2026-04-09 01:06:39.253639,Finance,audio,5,97.0,completed,2.0,False
C001229,U0284,A014,2026-05-19 09:05:25.775458,Health,audio,19,460.0,completed,3.0,False
C001230,U0284,A030,2026-06-06 19:20:23.744069,Career,chat,7,141.0,completed,4.0,False
C001231,U0284,A030,2026-06-17 08:51:03.488542,Career,chat,4,82.0,completed,4.0,False
C001232,U0284,A030,2026-06-18 08:51:03.488542,Finance,video,8,167.0,completed,3.0,False
C001233,U0284,A030,2026-07-02 04:22:14.074624,Relationship,audio,6,127.0,completed,3.0,False
C001234,U0284,A030,2026-07-20 12:06:22.970891,General Vedic,chat,3,65.0,completed,4.0,False
C001235,U0284,A030,2026-08-03 13:30:46.229128,Finance,chat,11,242.0,completed,2.0,False
C001236,U0285,A020,2025-08-27 00:00:00.000000,Career,chat,15,0.0,completed,4.0,True
C001237,U0285,A029,2025-09-18 09:35:24.437475,Relationship,audio,3,28.0,completed,4.0,False
C001238,U0285,A029,2025-10-05 00:52:13.192820,Career,chat,12,112.0,completed,2.0,False
C001239,U0285,A030,2025-11-03 23:18:31.182733,Career,chat,7,134.0,completed,2.0,False
C001240,U0285,A017,2025-12-08 15:46:49.012201,Career,chat,5,119.0,completed,4.0,False
C001241,U0285,A029,2026-01-09 16:23:16.683919,Career,audio,12,119.0,completed,3.0,False
C001242,U0285,A029,2026-03-05 04:43:51.945834,Career,chat,3,30.0,completed,3.0,False
C001243,U0285,A029,2026-03-23 19:54:33.472107,Career,chat,11,113.0,completed,4.0,False
C001244,U0285,A029,2026-04-25 16:37:55.001163,Career,chat,7,73.0,completed,2.0,False
C001245,U0285,A017,2026-05-09 13:07:04.994610,Marriage,audio,19,493.0,completed,3.0,False
C001246,U0285,A029,2026-05-28 20:53:06.406646,Career,chat,4,43.0,completed,3.0,False
C001247,U0285,A026,2026-06-18 00:06:35.080862,Career,video,11,161.0,completed,4.0,False
C001248,U0286,A005,2025-11-17 00:00:00.000000,Career,audio,8,0.0,completed,5.0,True
C001249,U0286,A028,2026-02-02 17:26:23.585897,Career,chat,3,46.0,completed,5.0,False
C001250,U0286,A028,2026-05-20 16:55:27.918127,Family,chat,3,47.0,completed,4.0,False
C001251,U0286,A028,2026-07-28 11:04:52.206182,Career,audio,16,254.0,completed,3.0,False
C001252,U0287,A003,2025-12-20 00:00:00.000000,General Vedic,video,5,0.0,completed,3.0,True
C001253,U0287,A023,2026-02-06 00:41:23.409467,General Vedic,chat,9,165.0,completed,5.0,False
C001254,U0287,A029,2026-03-23 16:00:24.671653,Finance,audio,13,122.0,completed,4.0,False
C001255,U0287,A030,2026-05-04 10:07:27.224472,General Vedic,audio,8,153.0,completed,4.0,False
C001256,U0287,A029,2026-07-22 11:17:51.693585,Health,chat,12,117.0,completed,3.0,False
C001257,U0288,A020,2026-03-10 00:00:00.000000,Career,audio,18,0.0,completed,4.0,True
C001258,U0288,A005,2026-03-15 11:49:12.433133,Marriage,chat,5,112.0,completed,3.0,False
C001259,U0288,A013,2026-03-23 08:36:54.685938,Finance,video,12,112.0,completed,3.0,False
C001260,U0288,A029,2026-03-24 08:36:54.685938,Career,chat,4,38.0,failed,,False
C001261,U0288,A014,2026-04-13 19:22:05.409352,Career,chat,15,356.0,completed,5.0,False
C001262,U0288,A005,2026-05-02 20:32:38.080172,Marriage,audio,16,387.0,completed,3.0,False
C001263,U0288,A027,2026-05-21 13:19:25.428847,Career,chat,13,262.0,completed,4.0,False
C001264,U0288,A005,2026-06-08 08:15:12.763771,Career,chat,11,276.0,completed,4.0,False
C001265,U0288,A004,2026-07-02 05:07:06.515594,Health,chat,3,63.0,completed,4.0,False
C001266,U0288,A005,2026-07-20 07:59:51.898430,Career,audio,7,182.0,completed,4.0,False
C001267,U0288,A004,2026-07-21 07:59:51.898430,Career,chat,13,281.0,completed,4.0,False
C001268,U0289,A011,2026-05-28 00:00:00.000000,Marriage,chat,13,0.0,completed,3.0,True
C001269,U0289,A001,2026-07-20 07:47:37.382760,Marriage,chat,3,76.0,completed,4.0,False
C001270,U0290,A025,2025-08-09 00:00:00.000000,Career,audio,14,0.0,completed,2.0,True
C001271,U0291,A011,2026-04-11 00:00:00.000000,Marriage,audio,12,0.0,completed,3.0,True
C001272,U0292,A020,2025-07-30 00:00:00.000000,General Vedic,audio,8,0.0,completed,4.0,True
C001273,U0292,A027,2025-08-16 06:38:29.921172,Finance,chat,7,129.0,completed,5.0,False
C001274,U0292,A027,2025-09-06 09:51:36.720799,General Vedic,audio,18,337.0,completed,4.0,False
C001275,U0292,A018,2025-09-24 02:04:05.016287,General Vedic,chat,11,105.0,completed,4.0,False
C001276,U0292,A003,2025-10-16 15:55:11.794092,General Vedic,chat,3,81.0,completed,4.0,False
C001277,U0292,A027,2025-11-15 22:54:33.340188,General Vedic,audio,9,178.0,completed,5.0,False
C001278,U0292,A027,2025-11-19 06:12:22.113166,General Vedic,audio,11,222.0,completed,4.0,False
C001279,U0292,A027,2025-12-22 17:50:18.334182,Relationship,audio,17,349.0,completed,4.0,False
C001280,U0292,A002,2025-12-25 09:38:09.130861,General Vedic,chat,7,179.0,completed,3.0,False
C001281,U0292,A027,2026-01-16 11:13:45.324455,Marriage,chat,5,106.0,completed,4.0,False
C001282,U0292,A027,2026-01-31 01:53:55.368656,General Vedic,chat,7,151.0,completed,4.0,False
C001283,U0292,A006,2026-02-18 07:27:11.214359,General Vedic,audio,10,146.0,completed,3.0,False
C001284,U0292,A025,2026-03-17 15:02:46.722315,General Vedic,chat,6,186.0,completed,3.0,False
C001285,U0292,A027,2026-04-16 00:29:48.271575,General Vedic,audio,11,249.0,completed,4.0,False
C001286,U0292,A013,2026-05-04 07:54:23.520289,General Vedic,chat,6,69.0,completed,2.0,False
C001287,U0292,A027,2026-06-01 05:50:16.660681,Career,chat,3,70.0,completed,2.0,False
C001288,U0292,A027,2026-06-17 22:45:56.544240,General Vedic,audio,10,238.0,completed,3.0,False
C001289,U0292,A027,2026-07-02 19:35:31.008937,General Vedic,chat,3,72.0,completed,3.0,False
C001290,U0292,A026,2026-07-12 00:52:05.502607,General Vedic,audio,9,147.0,completed,3.0,False
C001291,U0292,A027,2026-07-13 00:52:05.502607,General Vedic,audio,16,397.0,completed,4.0,False
C001292,U0292,A027,2026-07-14 00:52:05.502607,Finance,audio,4,101.0,completed,3.0,False
C001293,U0292,A027,2026-07-19 01:07:21.716832,Finance,audio,20,511.0,completed,4.0,False
C001294,U0292,A027,2026-08-11 06:39:11.921454,General Vedic,chat,7,181.0,failed,,False
C001295,U0293,A022,2025-08-07 00:00:00.000000,General Vedic,audio,14,0.0,completed,4.0,True
C001296,U0294,A004,2025-09-21 00:00:00.000000,Marriage,audio,13,0.0,completed,5.0,True
C001297,U0294,A026,2025-10-01 03:05:55.062798,Marriage,chat,5,61.0,completed,3.0,False
C001298,U0294,A026,2025-10-04 15:17:54.964673,Marriage,audio,3,37.0,completed,4.0,False
C001299,U0294,A026,2025-11-03 18:24:36.806440,General Vedic,chat,7,89.0,completed,3.0,False
C001300,U0294,A026,2025-11-20 11:57:19.901679,Marriage,audio,13,168.0,completed,4.0,False
C001301,U0294,A026,2025-11-30 17:44:25.818427,Marriage,chat,7,92.0,completed,5.0,False
C001302,U0294,A003,2025-12-23 07:28:49.144814,Marriage,chat,9,252.0,completed,3.0,False
C001303,U0294,A026,2025-12-30 08:47:43.361996,Marriage,chat,14,192.0,completed,3.0,False
C001304,U0294,A006,2026-01-10 17:05:35.743202,Marriage,audio,12,167.0,failed,,False
C001305,U0294,A022,2026-01-25 16:21:45.625404,Marriage,audio,5,148.0,completed,3.0,False
C001306,U0294,A026,2026-02-21 22:51:24.924660,Marriage,chat,9,130.0,completed,4.0,False
C001307,U0294,A026,2026-03-03 11:01:13.872877,Finance,chat,11,161.0,completed,4.0,False
C001308,U0294,A021,2026-03-15 18:33:36.948878,Marriage,audio,3,82.0,failed,,False
C001309,U0294,A016,2026-04-11 21:59:05.968437,General Vedic,audio,12,378.0,completed,3.0,False
C001310,U0294,A026,2026-04-21 03:21:41.041224,Marriage,chat,5,77.0,completed,4.0,False
C001311,U0294,A003,2026-05-17 13:20:11.802699,Marriage,chat,15,488.0,completed,2.0,False
C001312,U0294,A028,2026-05-18 13:20:11.802699,Marriage,chat,3,59.0,completed,4.0,False
C001313,U0294,A026,2026-06-01 12:18:53.384218,General Vedic,audio,11,177.0,completed,3.0,False
C001314,U0294,A030,2026-07-20 01:18:44.014931,Relationship,audio,9,220.0,failed,,False
C001315,U0294,A026,2026-08-03 09:28:42.217055,Marriage,audio,25,414.0,dropped,,False
C001316,U0294,A026,2026-08-08 01:42:59.625965,Marriage,chat,12,202.0,completed,4.0,False
C001317,U0295,A019,2026-03-19 00:00:00.000000,Career,audio,10,0.0,completed,3.0,True
C001318,U0296,A018,2026-02-19 00:00:00.000000,Relationship,chat,4,0.0,completed,5.0,True
C001319,U0296,A002,2026-04-26 18:22:12.194084,Relationship,audio,9,202.0,completed,3.0,False
C001320,U0296,A009,2026-08-10 17:13:51.282335,Health,chat,8,208.0,completed,2.0,False
C001321,U0297,A004,2026-03-04 00:00:00.000000,Career,audio,4,0.0,completed,4.0,True
C001322,U0298,A026,2026-04-24 00:00:00.000000,Relationship,chat,5,0.0,completed,4.0,True
C001323,U0298,A025,2026-06-14 14:31:21.321077,Relationship,audio,3,76.0,completed,2.0,False
C001324,U0298,A025,2026-07-21 00:51:14.552740,Marriage,audio,9,234.0,completed,2.0,False
C001325,U0299,A014,2026-02-19 00:00:00.000000,Relationship,chat,9,0.0,completed,4.0,True
C001326,U0300,A022,2026-04-29 00:00:00.000000,Marriage,audio,6,0.0,completed,4.0,True
C001327,U0300,A018,2026-05-06 20:15:53.756502,General Vedic,chat,11,101.0,completed,5.0,False
C001328,U0300,A012,2026-06-01 14:48:12.660082,General Vedic,chat,15,234.0,completed,4.0,False
C001329,U0300,A012,2026-06-21 11:41:56.513465,Career,video,10,159.0,completed,4.0,False
C001330,U0300,A012,2026-06-26 20:48:42.038522,Marriage,video,11,178.0,completed,4.0,False
C001331,U0300,A012,2026-06-30 05:03:19.414915,Career,chat,11,182.0,completed,4.0,False
C001332,U0300,A012,2026-07-13 18:42:37.146819,Career,audio,10,168.0,completed,3.0,False
C001333,U0300,A012,2026-07-22 21:31:01.618090,Career,chat,4,68.0,completed,3.0,False
C001334,U0300,A011,2026-08-13 23:59:17.888231,Career,audio,14,406.0,completed,3.0,False
C001335,U0301,A001,2025-08-27 00:00:00.000000,Relationship,audio,7,0.0,completed,3.0,True
C001336,U0301,A023,2025-11-01 12:49:07.678398,Family,chat,7,129.0,completed,4.0,False
C001337,U0301,A008,2025-12-13 11:14:04.657318,Relationship,chat,5,78.0,completed,5.0,False
C001338,U0301,A023,2026-01-21 17:36:55.058567,Relationship,chat,4,76.0,completed,4.0,False
C001339,U0301,A023,2026-03-02 13:59:21.892220,Relationship,audio,13,253.0,completed,3.0,False
C001340,U0302,A025,2025-11-20 00:00:00.000000,Family,chat,4,0.0,completed,2.0,True
C001341,U0303,A004,2026-02-28 00:00:00.000000,General Vedic,chat,12,0.0,completed,3.0,True
C001342,U0304,A004,2025-09-29 00:00:00.000000,Relationship,audio,12,0.0,completed,4.0,True
C001343,U0304,A030,2026-06-01 17:51:51.336773,Relationship,chat,3,55.0,completed,3.0,False
C001344,U0305,A027,2025-08-17 00:00:00.000000,Career,chat,5,0.0,completed,4.0,True
C001345,U0305,A012,2025-10-01 06:14:48.713557,General Vedic,chat,7,107.0,completed,4.0,False
C001346,U0305,A002,2025-12-03 17:13:01.198479,Career,audio,16,366.0,completed,2.0,False
C001347,U0305,A002,2026-01-31 01:31:59.399348,Family,video,7,163.0,completed,2.0,False
C001348,U0305,A030,2026-03-29 16:41:41.280594,Family,chat,3,58.0,completed,4.0,False
C001349,U0305,A012,2026-05-05 03:57:27.000721,Finance,audio,14,231.0,completed,5.0,False
C001350,U0305,A017,2026-06-27 16:54:23.017996,Career,video,16,394.0,completed,4.0,False
C001351,U0306,A023,2026-05-01 00:00:00.000000,Marriage,audio,10,0.0,completed,5.0,True
C001352,U0306,A026,2026-06-26 14:48:04.611170,Marriage,chat,4,49.0,completed,3.0,False
C001353,U0306,A026,2026-07-14 03:19:15.850924,Marriage,audio,8,100.0,completed,3.0,False
C001354,U0307,A030,2026-05-15 00:00:00.000000,General Vedic,chat,4,0.0,completed,2.0,True
C001355,U0307,A011,2026-05-30 01:24:24.496705,Career,chat,3,76.0,completed,3.0,False
C001356,U0307,A003,2026-06-01 23:43:16.255407,Career,audio,8,208.0,completed,3.0,False
C001357,U0307,A003,2026-06-16 02:43:42.729503,Career,audio,14,371.0,completed,3.0,False
C001358,U0307,A003,2026-06-28 21:39:30.718678,Career,audio,7,189.0,completed,4.0,False
C001359,U0307,A015,2026-07-01 22:34:34.839658,Career,audio,5,121.0,completed,4.0,False
C001360,U0307,A003,2026-07-09 06:53:39.478368,Career,chat,3,84.0,completed,4.0,False
C001361,U0307,A003,2026-08-03 17:00:34.286082,Career,chat,9,256.0,completed,4.0,False
C001362,U0307,A006,2026-08-05 10:35:02.269423,Relationship,chat,6,84.0,completed,4.0,False
C001363,U0307,A003,2026-08-06 10:35:02.269423,Career,chat,9,266.0,completed,4.0,False
C001364,U0307,A022,2026-08-07 10:35:02.269423,Career,video,22,660.0,completed,4.0,False
C001365,U0308,A020,2026-01-02 00:00:00.000000,Career,audio,6,0.0,completed,3.0,True
C001366,U0308,A010,2026-01-21 05:35:53.341205,Career,chat,9,83.0,completed,3.0,False
C001367,U0308,A012,2026-04-23 11:21:58.822172,Career,video,14,218.0,completed,5.0,False
C001368,U0308,A021,2026-04-24 11:21:58.822172,Career,video,10,233.0,completed,5.0,False
C001369,U0309,A022,2026-06-15 00:00:00.000000,Career,chat,14,0.0,completed,4.0,True
C001370,U0309,A003,2026-07-10 02:49:08.691759,Career,audio,9,230.0,completed,2.0,False
C001371,U0309,A015,2026-07-23 05:52:45.206001,Relationship,chat,3,69.0,completed,5.0,False
C001372,U0309,A003,2026-08-02 22:04:47.666157,Marriage,chat,3,80.0,completed,4.0,False
C001373,U0310,A004,2026-01-10 00:00:00.000000,General Vedic,audio,7,0.0,completed,5.0,True
C001374,U0310,A016,2026-01-21 10:52:09.985829,Marriage,chat,3,76.0,completed,5.0,False
C001375,U0310,A005,2026-01-24 14:15:12.073051,Marriage,chat,3,69.0,completed,5.0,False
C001376,U0310,A016,2026-02-20 16:26:02.241273,Marriage,audio,16,424.0,completed,3.0,False
C001377,U0310,A007,2026-04-08 23:05:48.408065,Marriage,audio,11,297.0,completed,4.0,False
C001378,U0310,A016,2026-05-12 23:25:58.781218,Finance,chat,9,248.0,completed,4.0,False
C001379,U0310,A016,2026-05-30 21:19:35.326858,Marriage,chat,15,420.0,completed,5.0,False
C001380,U0310,A027,2026-06-15 15:01:00.003330,Relationship,chat,18,369.0,completed,5.0,False
C001381,U0310,A016,2026-06-16 15:01:00.003330,Finance,chat,3,87.0,completed,4.0,False
C001382,U0310,A016,2026-07-06 06:57:28.625936,Marriage,audio,10,295.0,completed,5.0,False
C001383,U0310,A016,2026-07-29 17:13:36.525237,Marriage,audio,9,270.0,completed,2.0,False
C001384,U0311,A028,2026-04-16 00:00:00.000000,Finance,chat,5,0.0,completed,4.0,True
C001385,U0311,A010,2026-04-17 00:00:00.000000,Finance,video,13,119.0,completed,4.0,False
C001386,U0311,A012,2026-05-27 01:44:39.229487,Career,chat,12,187.0,completed,4.0,False
C001387,U0311,A029,2026-05-30 19:42:14.127017,Career,chat,18,172.0,failed,,False
C001388,U0311,A001,2026-07-09 15:15:13.989966,Finance,chat,6,162.0,completed,3.0,False
C001389,U0312,A018,2025-09-03 00:00:00.000000,Marriage,audio,9,0.0,completed,4.0,True
C001390,U0312,A029,2025-11-16 00:38:04.058149,Marriage,audio,12,110.0,completed,5.0,False
C001391,U0312,A029,2025-12-21 10:15:55.755255,Marriage,audio,12,112.0,completed,3.0,False
C001392,U0312,A029,2026-03-24 15:50:23.463579,Marriage,audio,10,95.0,completed,3.0,False
C001393,U0312,A029,2026-05-30 16:22:39.657104,Marriage,chat,10,97.0,completed,4.0,False
C001394,U0313,A024,2026-02-11 00:00:00.000000,Career,video,11,0.0,completed,4.0,True
C001395,U0313,A008,2026-03-24 21:51:51.106046,Career,audio,20,306.0,completed,4.0,False
C001396,U0313,A008,2026-04-22 00:05:41.765454,Career,chat,3,47.0,completed,5.0,False
C001397,U0313,A016,2026-05-21 22:47:50.953773,Career,audio,14,371.0,completed,4.0,False
C001398,U0313,A008,2026-06-30 13:50:16.715246,Career,audio,12,194.0,completed,4.0,False
C001399,U0313,A010,2026-07-22 20:55:46.988901,Career,chat,16,158.0,completed,4.0,False
C001400,U0314,A016,2025-12-31 00:00:00.000000,Finance,chat,11,0.0,failed,,True
C001401,U0314,A010,2026-03-13 07:49:32.877961,Finance,video,20,184.0,completed,4.0,False
C001402,U0314,A003,2026-03-14 07:49:32.877961,Career,chat,6,156.0,completed,3.0,False
C001403,U0314,A003,2026-05-05 18:09:49.982353,Finance,chat,8,212.0,completed,3.0,False
C001404,U0314,A003,2026-08-02 01:34:01.624862,Family,chat,9,243.0,completed,2.0,False
C001405,U0315,A028,2026-04-01 00:00:00.000000,Marriage,audio,9,0.0,completed,4.0,True
C001406,U0315,A002,2026-06-13 04:59:30.764932,Health,audio,21,471.0,completed,3.0,False
C001407,U0315,A014,2026-06-14 04:59:30.764932,General Vedic,chat,8,183.0,completed,3.0,False
C001408,U0316,A027,2025-08-21 00:00:00.000000,Marriage,chat,13,0.0,completed,4.0,True
C001409,U0316,A023,2026-02-05 23:18:09.426791,Health,chat,15,275.0,completed,4.0,False
C001410,U0316,A023,2026-07-29 09:49:18.400899,Marriage,chat,7,131.0,completed,4.0,False
